Nav Price (SGD),Changes (SGD),Changes (%),NAV Date
10.072,0.002,0.02%,29 Jan 2020
10.07,0.012,0.12%,28 Jan 2020
10.058,0.000,0.00%,24 Jan 2020
10.058,-0.017,-0.17%,23 Jan 2020
10.075,0.004,0.04%,22 Jan 2020
10.071,0.003,0.03%,21 Jan 2020
10.068,0.001,0.01%,17 Jan 2020
10.067,0.006,0.06%,16 Jan 2020
10.061,0.000,0.00%,14 Jan 2020
10.061,0.011,0.11%,13 Jan 2020
10.05,0.002,0.02%,10 Jan 2020
10.048,-0.001,-0.01%,09 Jan 2020
10.049,0.001,0.01%,08 Jan 2020
10.048,0.001,0.01%,07 Jan 2020
10.047,0.007,0.07%,06 Jan 2020
10.04,0.004,0.04%,03 Jan 2020
10.036,0.002,0.02%,02 Jan 2020
10.034,0.002,0.02%,30 Dec 2019
10.032,0.004,0.04%,27 Dec 2019
10.028,0.000,0.00%,23 Dec 2019
10.028,-0.019,-0.19%,20 Dec 2019
10.047,-0.001,-0.01%,19 Dec 2019
10.048,0.001,0.01%,18 Dec 2019
10.047,-0.003,-0.03%,17 Dec 2019
10.05,0.012,0.12%,16 Dec 2019
10.038,-0.004,-0.04%,13 Dec 2019
10.042,0.003,0.03%,12 Dec 2019
10.039,0.000,0.00%,11 Dec 2019
10.039,0.001,0.01%,10 Dec 2019
10.038,-0.001,-0.01%,09 Dec 2019
10.039,-0.001,-0.01%,06 Dec 2019
10.04,-0.003,-0.03%,05 Dec 2019
10.043,0.006,0.06%,04 Dec 2019
10.037,-0.002,-0.02%,03 Dec 2019
10.039,-0.018,-0.18%,02 Dec 2019
10.057,0.017,0.17%,29 Nov 2019
10.04,-0.018,-0.18%,27 Nov 2019
10.058,-0.005,-0.05%,26 Nov 2019
10.063,0.009,0.09%,25 Nov 2019
10.054,-0.002,-0.02%,22 Nov 2019
10.056,0.002,0.02%,21 Nov 2019
10.054,0.002,0.02%,20 Nov 2019
10.052,0.002,0.02%,19 Nov 2019
10.05,0.004,0.04%,18 Nov 2019
10.046,0.003,0.03%,15 Nov 2019
10.043,0.004,0.04%,14 Nov 2019
10.039,0.004,0.04%,13 Nov 2019
10.035,0.003,0.03%,12 Nov 2019
10.032,-0.003,-0.03%,08 Nov 2019
10.035,-0.004,-0.04%,06 Nov 2019
10.039,-0.003,-0.03%,05 Nov 2019
10.042,0.008,0.08%,04 Nov 2019
10.034,-0.017,-0.17%,31 Oct 2019
10.051,0.001,0.01%,30 Oct 2019
10.05,-0.002,-0.02%,29 Oct 2019
10.052,-0.001,-0.01%,28 Oct 2019
10.053,0.000,0.00%,25 Oct 2019
10.053,-0.002,-0.02%,24 Oct 2019
10.055,0.003,0.03%,23 Oct 2019
10.052,-0.001,-0.01%,22 Oct 2019
10.053,-0.009,-0.09%,21 Oct 2019
10.062,-0.074,-0.73%,18 Oct 2019
10.136,0.025,0.25%,17 Oct 2019
10.111,0.000,0.00%,16 Oct 2019
10.111,0.016,0.16%,15 Oct 2019
10.095,0.027,0.27%,11 Oct 2019
10.068,-0.003,-0.03%,10 Oct 2019
10.071,0.000,0.00%,09 Oct 2019
10.071,-0.001,-0.01%,08 Oct 2019
10.072,0.002,0.02%,07 Oct 2019
10.07,-0.012,-0.12%,04 Oct 2019
10.082,0.021,0.21%,03 Oct 2019
10.061,0.004,0.04%,02 Oct 2019
10.057,0.000,0.00%,01 Oct 2019
10.057,0.004,0.04%,30 Sep 2019
10.053,-0.014,-0.14%,27 Sep 2019
10.067,-0.004,-0.04%,26 Sep 2019
10.071,0.005,0.05%,25 Sep 2019
10.066,0.003,0.03%,24 Sep 2019
10.063,0.001,0.01%,23 Sep 2019
10.062,0.001,0.01%,20 Sep 2019
10.061,0.003,0.03%,19 Sep 2019
10.058,0.007,0.07%,18 Sep 2019
10.051,0.003,0.03%,17 Sep 2019
10.048,-0.008,-0.08%,16 Sep 2019
10.056,-0.004,-0.04%,13 Sep 2019
10.06,-0.001,-0.01%,12 Sep 2019
10.061,-0.003,-0.03%,11 Sep 2019
10.064,-0.004,-0.04%,10 Sep 2019
10.068,0.003,0.03%,09 Sep 2019
10.065,-0.008,-0.08%,06 Sep 2019
10.073,0.006,0.06%,05 Sep 2019
10.067,0.004,0.04%,03 Sep 2019
10.063,-0.005,-0.05%,30 Aug 2019
10.068,-0.015,-0.15%,29 Aug 2019
10.083,0.004,0.04%,28 Aug 2019
10.079,0.006,0.06%,27 Aug 2019
10.073,-0.002,-0.02%,23 Aug 2019
10.075,-0.005,-0.05%,22 Aug 2019
10.08,0.004,0.04%,21 Aug 2019
10.076,-0.010,-0.10%,20 Aug 2019
10.086,0.004,0.04%,19 Aug 2019
10.082,0.013,0.13%,16 Aug 2019
10.069,-0.003,-0.03%,14 Aug 2019
10.072,0.006,0.06%,13 Aug 2019
10.066,-0.001,-0.01%,12 Aug 2019
10.067,-0.006,-0.06%,09 Aug 2019
10.073,0.004,0.04%,08 Aug 2019
10.069,0.000,0.00%,07 Aug 2019
10.069,0.008,0.08%,06 Aug 2019
10.061,0.004,0.04%,05 Aug 2019
10.057,0.011,0.11%,02 Aug 2019
10.046,0.002,0.02%,01 Aug 2019
10.044,-0.018,-0.18%,31 Jul 2019
10.062,0.002,0.02%,30 Jul 2019
10.06,0.000,0.00%,29 Jul 2019
10.06,0.000,0.00%,26 Jul 2019
10.06,0.003,0.03%,25 Jul 2019
10.057,-0.001,-0.01%,24 Jul 2019
10.058,0.000,0.00%,23 Jul 2019
10.058,0.000,0.00%,22 Jul 2019
10.058,0.003,0.03%,19 Jul 2019
10.055,0.004,0.04%,18 Jul 2019
10.051,0.000,0.00%,17 Jul 2019
10.051,0.002,0.02%,16 Jul 2019
10.049,0.003,0.03%,15 Jul 2019
10.046,-0.004,-0.04%,12 Jul 2019
10.05,0.000,0.00%,11 Jul 2019
10.05,-0.001,-0.01%,10 Jul 2019
10.051,0.001,0.01%,09 Jul 2019
10.05,-0.003,-0.03%,08 Jul 2019
10.053,0.004,0.04%,05 Jul 2019
10.049,0.005,0.05%,03 Jul 2019
10.044,0.000,0.00%,02 Jul 2019
10.044,0.004,0.04%,01 Jul 2019
10.04,-0.018,-0.18%,28 Jun 2019
10.058,-0.003,-0.03%,27 Jun 2019
10.061,0.004,0.04%,26 Jun 2019
10.057,0.004,0.04%,25 Jun 2019
10.053,-0.002,-0.02%,24 Jun 2019
10.055,0.002,0.02%,21 Jun 2019
10.053,0.002,0.02%,20 Jun 2019
10.051,0.002,0.02%,19 Jun 2019
10.049,0.001,0.01%,18 Jun 2019
10.048,0.002,0.02%,17 Jun 2019
10.046,0.004,0.04%,14 Jun 2019
10.042,0.004,0.04%,13 Jun 2019
10.038,0.002,0.02%,12 Jun 2019
10.036,-0.001,-0.01%,11 Jun 2019
10.037,-0.002,-0.02%,07 Jun 2019
10.039,-0.002,-0.02%,06 Jun 2019
10.041,0.000,0.00%,05 Jun 2019
10.041,0.004,0.04%,04 Jun 2019
10.037,0.004,0.04%,03 Jun 2019
10.033,0.000,0.00%,31 May 2019
10.033,-0.013,-0.13%,29 May 2019
10.046,0.001,0.01%,28 May 2019
10.045,0.008,0.08%,24 May 2019
10.037,0.000,0.00%,23 May 2019
10.037,-0.001,-0.01%,22 May 2019
10.038,0.000,0.00%,21 May 2019
10.038,0.003,0.03%,20 May 2019
10.035,0.000,0.00%,17 May 2019
10.035,0.003,0.03%,16 May 2019
10.032,0.002,0.02%,15 May 2019
10.03,0.003,0.03%,14 May 2019
10.027,0.002,0.02%,13 May 2019
10.025,0.002,0.02%,10 May 2019
10.023,-0.012,-0.12%,08 May 2019
10.035,0.028,0.28%,07 May 2019
10.007,-0.004,-0.04%,03 May 2019
10.011,0.003,0.03%,02 May 2019
10.008,0.000,0.00%,30 Apr 2019
10.008,0.003,0.03%,29 Apr 2019
10.005,0.004,0.04%,26 Apr 2019
10.001,-0.019,-0.19%,24 Apr 2019
10.02,-0.001,-0.01%,23 Apr 2019
10.021,-0.014,-0.14%,18 Apr 2019
10.035,0.012,0.12%,17 Apr 2019
10.023,0.006,0.06%,16 Apr 2019
10.017,-0.001,-0.01%,15 Apr 2019
10.018,-0.001,-0.01%,12 Apr 2019
10.019,0.001,0.01%,11 Apr 2019
10.018,-0.015,-0.15%,10 Apr 2019
10.033,0.001,0.01%,09 Apr 2019
10.032,0.020,0.20%,08 Apr 2019
10.012,0.000,0.00%,05 Apr 2019
10.012,-0.017,-0.17%,04 Apr 2019
10.029,0.003,0.03%,03 Apr 2019
10.026,0.001,0.01%,02 Apr 2019
10.025,-0.002,-0.02%,01 Apr 2019
10.027,-0.008,-0.08%,29 Mar 2019
10.035,0.000,0.00%,28 Mar 2019
10.035,0.000,0.00%,27 Mar 2019
10.035,0.005,0.05%,26 Mar 2019
10.03,0.006,0.06%,25 Mar 2019
10.024,-0.001,-0.01%,22 Mar 2019
10.025,0.005,0.05%,21 Mar 2019
10.02,0.002,0.02%,20 Mar 2019
10.018,0.002,0.02%,19 Mar 2019
10.016,0.002,0.02%,18 Mar 2019
10.014,-0.001,-0.01%,15 Mar 2019
10.015,0.002,0.02%,14 Mar 2019
10.013,0.004,0.04%,13 Mar 2019
10.009,0.000,0.00%,12 Mar 2019
10.009,0.004,0.04%,11 Mar 2019
10.005,0.009,0.09%,08 Mar 2019
9.996,0.003,0.03%,07 Mar 2019
9.993,0.000,0.00%,06 Mar 2019
9.993,0.005,0.05%,05 Mar 2019
9.988,0.000,0.00%,04 Mar 2019
9.988,-0.015,-0.15%,01 Mar 2019
10.003,-0.010,-0.10%,28 Feb 2019
10.013,0.003,0.03%,27 Feb 2019
10.01,0.000,0.00%,26 Feb 2019
10.01,0.006,0.06%,25 Feb 2019
10.004,-0.002,-0.02%,22 Feb 2019
10.006,-0.002,-0.02%,21 Feb 2019
10.008,0.003,0.03%,20 Feb 2019
10.005,-0.004,-0.04%,19 Feb 2019
10.009,0.005,0.05%,15 Feb 2019
10.004,-0.003,-0.03%,14 Feb 2019
10.007,-0.001,-0.01%,13 Feb 2019
10.008,0.001,0.01%,12 Feb 2019
10.007,0.004,0.04%,11 Feb 2019
10.003,0.010,0.10%,08 Feb 2019
9.993,0.004,0.04%,07 Feb 2019
9.989,0.007,0.07%,06 Feb 2019
9.982,0.000,0.00%,05 Feb 2019
9.982,0.002,0.02%,04 Feb 2019
9.98,0.005,0.05%,01 Feb 2019
9.975,0.006,0.06%,31 Jan 2019
9.969,0.005,0.05%,30 Jan 2019
9.964,0.002,0.02%,29 Jan 2019
9.962,-0.009,-0.09%,25 Jan 2019
9.971,0.016,0.16%,24 Jan 2019
9.955,0.005,0.05%,23 Jan 2019
9.95,0.001,0.01%,22 Jan 2019
9.949,-0.002,-0.02%,18 Jan 2019
9.951,0.012,0.12%,17 Jan 2019
9.939,-0.010,-0.10%,16 Jan 2019
9.949,0.017,0.17%,15 Jan 2019
9.932,0.020,0.20%,14 Jan 2019
9.912,0.004,0.04%,11 Jan 2019
9.908,0.000,0.00%,10 Jan 2019
9.908,-0.004,-0.04%,09 Jan 2019
9.912,-0.006,-0.06%,08 Jan 2019
9.918,-0.014,-0.14%,07 Jan 2019
9.932,0.002,0.02%,04 Jan 2019
9.93,-0.001,-0.01%,03 Jan 2019
9.931,0.001,0.01%,02 Jan 2019
9.93,0.019,0.19%,28 Dec 2018
9.911,-0.019,-0.19%,27 Dec 2018
9.93,-0.004,-0.04%,21 Dec 2018
9.934,-0.001,-0.01%,20 Dec 2018
9.935,0.000,0.00%,19 Dec 2018
9.935,-0.008,-0.08%,18 Dec 2018
9.943,-0.005,-0.05%,17 Dec 2018
9.948,-0.011,-0.11%,14 Dec 2018
9.959,-0.005,-0.05%,13 Dec 2018
9.964,-0.031,-0.31%,12 Dec 2018
9.995,-0.002,-0.02%,11 Dec 2018
9.997,0.001,0.01%,10 Dec 2018
9.996,-0.004,-0.04%,07 Dec 2018
10.0,-,-,06 Dec 2018
